PROTAC SMILES,PROTAC ID
CNCCOc1cc(-c2scnc2C)ccc1CNC(=O)C1CC(O)CN1C(=O)C(NC(=O)COCCOCCOCCNC(=O)CC1N=C(c2ccc(Cl)cc2)c2c(sc(C)c2C)-n2c(C)nnc21)C(C)(C)C,1825
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)COCCOCCOCCNC(=O)CC2N=C(c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc32)C(C)(C)C)c(OC2CCNCC2)c1,1988
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCc2cc(N)cc(CCOCCOCC#Cc3ccc(C4=NC(Cc5nccs5)c5nnc(C)n5-c5sc(C)c(C)c54)cc3)c2)C(C)(C)C)cc1,22
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCc2cc(N)cc(CCOCCOCC#Cc3ccc(C4=NC(CC(=O)NCCS(=O)(=O)O)c5nnc(C)n5-c5sc(C)c(C)c54)cc3)c2)C(C)(C)C)cc1,2464
CCCCCCCCCCCCCC(=S)NCCCCC(NC(=O)CCOCCOCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(=O)Nc1ccccc1,2616
CCCCCCCCCCCCCC(=S)NCCCCC(NC(=O)CCOCCOCCOCCOCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(=O)Nc1ccccc1,1380
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OCCOCCOCC(=O)N3CCN(C(=O)C4CCN(c5ccc(NC(=O)c6cnc(Oc7ccccc7)nc6)cc5)CC4)CC3)c2)cs1)C1CCCCC1,1253
O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCNCCNc4nonc4C(=NO)Nc4ccc(F)c(Br)c4)c3C2=O)C(=O)N1,1279
O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCNCCNc4nonc4C(=NO)Nc4ccc(F)c(Br)c4)c3C2=O)C(=O)N1,1900
O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCOCCOCCNCCNc4nonc4C(=NO)Nc4ccc(F)c(Br)c4)c3C2=O)C(=O)N1,1251
O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNCCNc4nonc4C(=NO)Nc4ccc(F)c(Br)c4)c3C2=O)C(=O)N1,669
COC(=O)C1=CCC23CCC(C(C)(C=CC=C(C)C(=O)Oc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)OC2=O)C3(OC(C)=O)CC1,1382
COC(=O)C1=CCC23CCC(C(C)(C=CC=C(C)C(=O)NCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)OC2=O)C3(OC(C)=O)CC1,2908
COC(=O)C1=CCC23CCC(C(C)(C=CC=C(C)C(=O)NCCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)OC2=O)C3(OC(C)=O)CC1,3603
COC(=O)C1=CCC23CCC(C(C)(C=CC=C(C)C(=O)NCCCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)OC2=O)C3(OC(C)=O)CC1,1205
COC(=O)C1=CCC23CCC(C(C)(C=CC=C(C)C(=O)NCCCCCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)OC2=O)C3(OC(C)=O)CC1,1962
COC(=O)C1=CCC23CCC(C(C)(C=CC=C(C)C(=O)N4CCN(c5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)OC2=O)C3(OC(C)=O)CC1,279
COC(=O)C1=CCC23CCC(C(C)(C=CC=C(C)C(=O)NC4CCN(c5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)OC2=O)C3(OC(C)=O)CC1,1053
COC(=O)C1=CCC23CCC(C(C)(C=CC=C(C)C(=O)N4CCC(Nc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)OC2=O)C3(OC(C)=O)CC1,1831
CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NC1CCC(C(=O)NCCNC(=O)COc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,1551
CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NC1CCC(C(=O)NCCCNC(=O)COc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,1201
CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NC1CCC(C(=O)NCCCCNC(=O)COc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,407
CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NC1CCC(C(=O)NCCCCCNC(=O)COc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,851
CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NC1CCC(C(=O)NCCOCCNC(=O)COc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,1747
CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NC1CCC(C(=O)NCCOCCOCCNC(=O)COc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,1859
CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NC1CCC(C(=O)NCCOCCOCCOCCNC(=O)COc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,3307
CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NC1CCC(C(=O)NCCOCCOCCOCCOCCNC(=O)COc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,2518
CCCNNC(=O)c1ccc(-c2ccc(NC(=O)CCC(=O)NC(C(=O)N3CC(O)CC3C(=O)NC(C)c3ccc(-c4scnc4C)cc3)C(C)(C)C)cc2)cc1,3036
CCCNNC(=O)c1ccc(-c2ccc(NC(=O)CCCCC(=O)NC(C(=O)N3CC(O)CC3C(=O)NC(C)c3ccc(-c4scnc4C)cc3)C(C)(C)C)cc2)cc1,1122
CCCNNC(=O)c1ccc(-c2ccc(NC(=O)CCCCCCC(=O)NC(C(=O)N3CC(O)CC3C(=O)NC(C)c3ccc(-c4scnc4C)cc3)C(C)(C)C)cc2)cc1,610
CCCNNC(=O)c1ccc(-c2ccc(NC(=O)CCCCCCCCC(=O)NC(C(=O)N3CC(O)CC3C(=O)NC(C)c3ccc(-c4scnc4C)cc3)C(C)(C)C)cc2)cc1,2515
COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)NCCOCCOCCC(=O)NC(C(=O)N1CC(O)CC1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,3566
COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)NCCOCCOCCOCCOCCC(=O)NC(C(=O)N1CC(O)CC1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,3293
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCOCCOCCOCCOCCC(=O)N2CCC(c3nc(-c4cccc(NS(=O)(=O)c5c(F)cccc5F)c4F)c(-c4ccnc(N)n4)s3)CC2)C(C)(C)C)cc1,1979
CNC(C)C(=O)NC(C(=O)N1Cc2cc(OCCOCCOC(=O)N3CCCC(n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,3465
CNC(C)C(=O)NC(C(=O)N1Cc2cc(OCc3cnc(COC(=O)N4CCCC(n5nc(-c6ccc(Oc7ccc(F)cc7F)cc6)c(C(N)=O)c5N)C4)cn3)ccc2CC1C(=O)NC1CCCc2ccccc21)C(C)(C)C,791
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(N5CCN(CC(=O)NC(C(=O)N6CC(O)CC6C(=O)NCc6ccc(-c7scnc7C)cc6)C(C)(C)C)CC5)cc4)cc23)c1F,3128
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(OCCCC(=O)NC(C(=O)N5CC(O)CC5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)cc4)cc23)c1F,127
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(OCCOCC(=O)NC(C(=O)N5CC(O)CC5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)cc4)cc23)c1F,2436
CCCNc1nc(Nc2ccc(C#N)cc2)ncc1C#CCCCNC(=O)C(C)N(C)C(=O)CCCN(C)CCCNC(=O)CCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,517
CCCNc1nc(Nc2ccc(C#N)cc2)ncc1C#CCCCNC(=O)C(C)N(C)C(=O)C(C#N)=CC(C)(C)N(C)CCCNC(=O)CCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,1506
CCC(C(=O)N1CCCCC1C(=O)OC(CCc1ccc(OC)c(OC)c1)c1ccccc1OCC(=O)NCCCCCCC(=O)NC(C(=O)N1CC(O)CC1C(=O)NC(C)c1ccc(-c2scnc2C)cc1)C(C)(C)C)c1cc(OC)c(OC)c(OC)c1,1276
CCC(C(=O)N1CCCCC1C(=O)OC(CCc1ccc(OC)c(OC)c1)c1ccccc1OCC(=O)NCCOCCOCCOCC(=O)NC(C(=O)N1CC(O)CC1C(=O)NC(C)c1ccc(-c2scnc2C)cc1)C(C)(C)C)c1cc(OC)c(OC)c(OC)c1,3062
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCCCNC(=O)COc2c(-c3csc(N4CCOCC4)n3)ccc(F)c2F)C(C)(C)C)cc1,877
CC1Cc2c([nH]c3ccccc23)C(c2cnc(N3CCC(CCN4CCN(c5ccc6c(c5)CN(C5CCC(=O)NC5=O)C6=O)CC4)CC3)nc2)N1CC(C)(C)F,3090
CC1Cc2c([nH]c3ccccc23)C(c2cnc(N3CCC(OCCN4CCN(c5ccc6c(c5)CN(C5CCC(=O)NC5=O)C6=O)CC4)CC3)nc2)N1CC(C)(C)F,3475
CC1Cc2c([nH]c3ccccc23)C(c2c(F)cc(OCCCCCN3CCN(c4ccc5c(c4)CN(C4CCC(=O)NC4=O)C5=O)CC3)cc2F)N1CC(C)(C)F,1906
CC1Cc2c([nH]c3ccccc23)C(c2cnc(N3CCC(CN4CCN(CC5CCN(c6ccc7c(c6)CN(C6CCC(=O)NC6=O)C7=O)CC5)CC4)CC3)nc2)N1CC(C)(C)F,1783
CC1Cc2c([nH]c3ccccc23)C(c2cnc(N3CCC4(CCN(CCC5CCN(c6ccc7c(c6)CN(C6CCC(=O)NC6=O)C7=O)CC5)CC4)CC3)nc2)N1CC(C)(C)F,1268
CC1Cc2c([nH]c3ccccc23)C(c2cnc(N3CCC(CCN4CCC5(CC4)CCN(c4ccc6c(c4)CN(C4CCC(=O)NC4=O)C6=O)CC5)CC3)nc2)N1CC(C)(C)F,915
COc1cc(N2CCN(CCC3CCN(c4ncc(C5c6[nH]c7ccccc7c6CC(C)N5CC(C)(C)F)cn4)CC3)CC2)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,988
CC1Cc2c([nH]c3ccccc23)C(c2cnc(N3CCC(CN4CCOC5(CC4)CCN(c4ccc6c(c4)CN(C4CCC(=O)NC4=O)C6=O)CC5)CC3)nc2)N1CC(C)(C)F,136
CC1Cc2c([nH]c3ccccc23)C(c2cnc(N3CCC(CCN4CCOC5(CC4)CCN(c4ccc6c(c4)CN(C4CCC(=O)NC4=O)C6=O)CC5)CC3)nc2)N1CC(C)(C)F,3626
CC1Cc2c([nH]c3ccccc23)C(c2cnc(N3CCC4(CC3)CC(CN3CC5(CCN(c6ccc7c(c6)CN(C6CCC(=O)NC6=O)C7=O)CC5)C3)C4)nc2)N1CC(C)(C)F,1728
COc1cc(N2CCN(CC3CCN(c4ncc(C5c6[nH]c7ccccc7c6CC(C)N5CC(C)(C)F)cn4)CC3)CC2)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,1580
CC1Cc2c([nH]c3ccccc23)C(c2cnc(OC3CCC4(CC3)CCN(CC3CCN(c5ccc6c(c5)CN(C5CCC(=O)NC5=O)C6=O)CC3)CC4)nc2)N1CC(C)(C)F,536
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCCCCCCC(=O)N2CCC(NC3=Nc4cc(F)ccc4N(CC(F)F)c4ccc(Cl)cc43)C2)C(C)(C)C)cc1,3125
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1Cc2cnc(Nc3ccc(N4CCN(CCCCC(=O)NC(C(=O)N5CC(O)CC5C(=O)NC(C)c5ccc(-c6scnc6C)cc5)C(C)(C)C)CC4)nc3)nc2N(C)C1=O,2984
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1Cc2cnc(Nc3ccc(N4CCN(CCCCCC(=O)NC(C(=O)N5CC(O)CC5C(=O)NC(C)c5ccc(-c6scnc6C)cc5)C(C)(C)C)CC4)nc3)nc2N(C)C1=O,2622
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OCCCCCn3cc(CN4CCN(c5ccc(Nc6ncc7c(n6)N(C)C(=O)N(c6cc(NC(=O)c8cccc(C(F)(F)F)c8)ccc6C)C7)cn5)CC4)nn3)c2)cs1)C1CCCCC1,605
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCOCCCNCC(C(=O)N2CCN(c3ncnc4c3C(C)CC4)CC2)c2ccc(Cl)cc2)C(C)(C)C)cc1,2175
CC1CC(O)c2ncnc(N3CCN(C(=O)C(CNCCCCCCCCNC(=O)COc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)c4ccc(Cl)cc4)CC3)c21,41
CNc1cc(Nc2cc(C)cc(OCCOCCOCCOCCC(=O)NC(C(=O)N3CC(O)CC3C(=O)NC(C)c3ccc(-c4scnc4C)cc3)C(C)(C)C)c2)nn2c(C(N)=O)cnc12,2505
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCCCCCc2ccc(Nc3ncc4c(n3)-c3ccccc3NC(=O)N4)cc2)C(C)(C)C)cc1,1848
CCc1cnn2c(N(Cc3ccc(N)nc3)C(=O)CCOCCOCCOCCNC(=O)CNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc(N3CCCCC3CCO)nc12,3038
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCC(N2CCN(CCOCCNC(=O)CNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)CC1,3157
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCC(N2CCN(CCCCCCNC(=O)COc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)CC1,2467
CCc1cc2c(cc1N1CCC(N3CCN(C(=O)CCCCC(=O)NC(C(=O)N4CC(O)CC4C(=O)NCc4ccc(-c5scnc5C)cc4)C(C)(C)C)CC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,757
CCc1cc2c(cc1N1CCC(N3CCN(C(=O)CCCCCCCCC(=O)NC(C(=O)N4CC(O)CC4C(=O)NCc4ccc(-c5scnc5C)cc4)C(C)(C)C)CC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,426
CC1OCC2(CCN(c3cnc(Sc4cccc(NC(=O)CCC(=O)NCCOCCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)c4Cl)c(N)n3)CC2)C1N,3487
CC1OCC2(CCN(c3cnc(Sc4cccc(NC(=O)CCC(=O)NCCOCCOCCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)c4Cl)c(N)n3)CC2)C1N,856
CC1OCC2(CCN(c3cnc(Sc4cccc(NC(=O)CCC(=O)NCCOCCOCCOCCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)c4Cl)c(N)n3)CC2)C1N,375
CC1OCC2(CCN(c3cnc(Sc4cccc(NC(=O)CCC(=O)NCCCOCCOCCOCCCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)c4Cl)c(N)n3)CC2)C1N,1037
CC1CCC2(CCN(c3cnc(Sc4cccc(NC(=O)CCC(=O)NCCOCCNc5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)c4Cl)c(N)n3)CC2)C1N,1360
CC1CCC2(CCN(c3cnc(Sc4cccc(NC(=O)CCC(=O)NCCOCCOCCNc5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)c4Cl)c(N)n3)CC2)C1N,3471
CC1CCC2(CCN(c3cnc(Sc4cccc(NC(=O)CCC(=O)NCCOCCOCCOCCNc5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)c4Cl)c(N)n3)CC2)C1N,3409
CC1CCC2(CCN(c3cnc(Sc4cccc(NC(=O)CCC(=O)NCCCOCCOCCOCCCNc5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)c4Cl)c(N)n3)CC2)C1N,1384
CC1CCC2(CCN(c3cnc(Sc4cccc(NC(=O)CCC(=O)NCCCCCCCCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)c4Cl)c(N)n3)CC2)C1N,3550
CC1CCC2(CCN(c3cnc(Sc4cccc(NC(=O)CCC(=O)NCCCCCCCCCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)c4Cl)c(N)n3)CC2)C1N,1001
CC1CCC2(CCN(c3cnc(Sc4cccc(NC(=O)CCC(=O)NCCCCCCCCCCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)c4Cl)c(N)n3)CC2)C1N,1921
CC1CCC2(CCN(c3cnc(Sc4cccc(NC(=O)CCC(=O)NCCCCCCCCCCCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)c4Cl)c(N)n3)CC2)C1N,1793
CC1CCC2(CCN(c3cnc(Sc4cccc(NC(=O)CCC(=O)NCCCCCCCCCCCCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)c4Cl)c(N)n3)CC2)C1N,1667
CC1CCC2(CCN(c3cnc(Sc4cccc(NC(=O)CCC(=O)NCCCCCCCCCCCCCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)c4Cl)c(N)n3)CC2)C1N,3272
O=C(COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCCCN1CCCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,570
O=C(COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCCCCN1CCCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,3605
O=C(COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCCCCCN1CCCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,1710
O=C(COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCCCCCCN1CCCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,1097
O=C(COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCOCCOCCN1CCCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,2833
O=C(COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCOCCOCCOCCN1CCCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,3241
O=C(COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCCCCC(=O)N1CCCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,2769
CCC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OC(CCc1ccc(OC)c(OC)c1)c1cccc(OCC(=O)NCCCOCCOCCOCCCN(C(=O)CCl)C(C(=O)NCc2ccccc2)c2ccc(Cl)c(Cl)c2)c1,3604
CCC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OC(CCc1ccc(OC)c(OC)c1)c1cccc(OCC(=O)NCCCOCCOCCOCCCN(C(=O)CCl)C(C(=O)NCc2ccccc2)c2ccc(Cl)cc2)c1,3357
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCCCC(=O)N2CCN(c3ccc4[nH]c(-c5c(N)c6c(F)cccc6[nH]c5=O)nc4c3)CC2)C(C)(C)C)cc1,1484
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCOCCNC(=O)c2ccc(-c3ccc(N4CCN(C)CC4)c(NC(=O)c4c[nH]c(=O)cc4C(F)(F)F)c3)cc2)C(C)(C)C)cc1,2379
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCOCCOCCNC(=O)c2ccc(-c3ccc(N4CCN(C)CC4)c(NC(=O)c4c[nH]c(=O)cc4C(F)(F)F)c3)cc2)C(C)(C)C)cc1,2183
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCOCCOCCOCCOCCNC(=O)c2ccc(-c3ccc(N4CCN(C)CC4)c(NC(=O)c4c[nH]c(=O)cc4C(F)(F)F)c3)cc2)C(C)(C)C)cc1,1258
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)c2ccc(-c3ccc(N4CCN(C)CC4)c(NC(=O)c4c[nH]c(=O)cc4C(F)(F)F)c3)cc2)C(C)(C)C)cc1,1627
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCNC(=O)c2ccc(-c3ccc(N4CCN(C)CC4)c(NC(=O)c4c[nH]c(=O)cc4C(F)(F)F)c3)cc2)C(C)(C)C)cc1,700
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCCNC(=O)c2ccc(-c3ccc(N4CCN(C)CC4)c(NC(=O)c4c[nH]c(=O)cc4C(F)(F)F)c3)cc2)C(C)(C)C)cc1,2131
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCCCNC(=O)c2ccc(-c3ccc(N4CCN(C)CC4)c(NC(=O)c4c[nH]c(=O)cc4C(F)(F)F)c3)cc2)C(C)(C)C)cc1,2256
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCCCCNC(=O)c2ccc(-c3ccc(N4CCN(C)CC4)c(NC(=O)c4c[nH]c(=O)cc4C(F)(F)F)c3)cc2)C(C)(C)C)cc1,181
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCCCCCNC(=O)c2ccc(-c3ccc(N4CCN(C)CC4)c(NC(=O)c4c[nH]c(=O)cc4C(F)(F)F)c3)cc2)C(C)(C)C)cc1,1128
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)Cc2ccc(CNC(=O)c3ccc(-c4ccc(N5CCN(C)CC5)c(NC(=O)c5c[nH]c(=O)cc5C(F)(F)F)c4)cc3)cc2)C(C)(C)C)cc1,1947
COc1cc(C(=O)NCCOCCNC(=O)c2ccc(-c3ccc(N4CCN(C)CC4)c(NC(=O)c4c[nH]c(=O)cc4C(F)(F)F)c3)cc2)ccc1NC(=O)C1NC(CC(C)(C)C)C(C#N)(c2ccc(Cl)cc2F)C1c1cccc(Cl)c1F,977
COc1cc(C(=O)NCCOCCOCCOCCOCCOCCOCCOCCNC(=O)c2ccc(-c3ccc(N4CCN(C)CC4)c(NC(=O)c4c[nH]c(=O)cc4C(F)(F)F)c3)cc2)ccc1NC(=O)C1NC(CC(C)(C)C)C(C#N)(c2ccc(Cl)cc2F)C1c1cccc(Cl)c1F,1763
COc1cc(C(=O)NCc2ccc(CNC(=O)c3ccc(-c4ccc(N5CCN(C)CC5)c(NC(=O)c5c[nH]c(=O)cc5C(F)(F)F)c4)cc3)cc2)ccc1NC(=O)C1NC(CC(C)(C)C)C(C#N)(c2ccc(Cl)cc2F)C1c1cccc(Cl)c1F,1938
CC1(C)C(NC(=O)c2ccc(N3CCN(CC4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)cc2)CC1Oc1ccc(C#N)c(Cl)c1,953
N#Cc1ccc(OC2CC(NC(=O)c3ccc(N4CCN(CC5CCN(c6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)CC4)cc3)C2)cc1Cl,2304
CC1(C)C(NC(=O)c2ccc(N3CCN(CC4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)cc2)C(C)(C)C1Oc1ccc(C#N)c(F)c1,1789
CC1(C)C(NC(=O)c2ccc(N3CCN(CC4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)cc2)C(C)(C)C1Oc1ccc(C#N)c(C(F)(F)F)c1,704
CC1(C)C(NC(=O)c2ccc(N3CCN(CC4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)cc2)C(C)(C)C1Oc1cnc(C#N)c(C(F)(F)F)c1,647
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)COCCOCCOCCOC(=O)CC2N=C(c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc32)C(C)(C)C)cc1,463
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)COCCCOCCOC(=O)CC2N=C(c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc32)C(C)(C)C)cc1,3184
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)COCCCCCOCCOC(=O)CC2N=C(c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc32)C(C)(C)C)cc1,2336
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)COCCCOCCOC(=O)CC2N=C(c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc32)C(C)(C)C)cc1,852
CCC(=O)NC1CCC(n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C(=O)CCCC#Cc6cccc7c6CN(C6CCC(=O)NC6=O)C7=O)CC5)cc4OC)nc32)CC1,3310
CCC(=O)NC1CCC(n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C(=O)CCCCCC#Cc6cccc7c6CN(C6CCC(=O)NC6=O)C7=O)CC5)cc4OC)nc32)CC1,555
CCC(=O)NC1CCC(n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C(=O)CCCCCCCC#Cc6cccc7c6CN(C6CCC(=O)NC6=O)C7=O)CC5)cc4OC)nc32)CC1,697
CCC(=O)NC1CCC(n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C(=O)CCCCCCCCCC#Cc6cccc7c6CN(C6CCC(=O)NC6=O)C7=O)CC5)cc4OC)nc32)CC1,142
